reg_CC1,reg_CC2,reg_CC3,reg_CC4,reg_CC5,reg_CC6,reg_CC7,reg_CC8,reg_CC9,reg_CC10,reg_CC11,reg_CC12,reg_CC13,unreg_CC1,unreg_CC2,unreg_CC3,unreg_CC4,unreg_CC5,unreg_CC6,unreg_CC7,unreg_CC8,unreg_CC9,unreg_CC10,unreg_CC11,unreg_CC12,unreg_CC13
0.11555,-0.0046369,0.041298,0.003726,0.093296,-0.096528,0.059084,-0.076122,-0.036248,0.066181,-0.14552,-0.060396,0.10774,0.037303,0.022059,-0.015266,-0.0019875,0.098676,-0.034416,-0.068646,-0.059363,0.048605,-0.015713,-0.013266,-0.061928,0.075467
0.14184,0.094546,-0.11534,0.023825,0.068486,-0.077043,-0.058296,0.0083361,0.079844,-0.043224,0.052555,-0.036252,0.014566,0.069497,0.0068053,-0.017366,-0.049846,-0.042691,0.03608,0.066059,0.015263,0.042541,0.093408,0.032627,-0.027256,0.037972
0.11931,-0.024686,0.070394,-0.032165,-0.014921,-0.07398,-0.061386,-0.045031,0.028009,-0.024969,-0.089844,-0.055823,0.11875,0.07284,-0.052024,0.029332,0.10798,0.040716,-0.075388,-0.092796,0.083804,-0.057015,-0.15688,-0.045088,0.079688,-0.0018619
0.15259,-0.073247,0.10002,0.10331,-0.028697,-0.021547,-0.010723,-0.018612,-0.066005,0.090214,0.04519,0.0021268,-0.054066,0.10955,-0.05311,0.032841,0.13391,0.032583,-0.018859,-0.023962,-0.053226,-0.079728,0.025898,0.10434,-0.019855,-0.036962
0.12907,0.014452,-0.058049,0.090451,0.14026,-0.083794,0.046692,-0.050058,-0.091557,-0.14442,0.04052,-0.1598,-0.071498,-0.021044,-0.0073431,-0.017192,-0.020096,0.059394,0.026218,-0.03858,-0.034965,0.0054489,-0.011947,-0.084361,-0.13807,-0.055752
0.10515,-0.040391,0.00059028,0.051949,0.062391,-0.022629,0.064423,0.024725,0.019648,0.11173,-0.032663,0.012862,0.091998,0.013661,0.087066,0.03192,0.074321,0.045509,0.086858,0.022978,0.061422,-0.081425,-0.0024175,-0.12695,0.060604,0.046342
-0.10485,0.084103,0.060029,0.028197,-0.043176,-0.035027,-0.016003,-0.076154,-0.10627,-0.0034567,-0.046029,-0.024425,-0.016181,-0.043173,0.012744,0.096065,0.072746,0.0055677,-0.065402,-0.070521,0.0023364,-0.23906,-0.043808,0.02844,-0.093371,-0.018539
0.17058,-0.078105,0.045314,-0.0074292,0.0060758,-0.026148,0.037093,-0.084406,-0.11596,0.0079642,-0.05638,0.11793,-0.15668,0.1674,-0.066234,0.026418,0.007526,0.0023469,-0.037769,0.045304,-0.10202,-0.11324,0.010414,-0.04004,0.11911,-0.15435
0.1572,0.02319,0.06505,0.045838,0.0091028,0.0094864,-0.1289,0.043266,0.12807,0.063076,0.0708,-0.10535,-0.043851,-0.051667,0.16742,0.0048396,0.057476,0.039708,0.077499,-0.082699,0.055634,0.060559,0.063061,0.072394,-0.073434,-0.0068911
0.053758,-0.05613,-0.036839,0.044785,0.050117,0.0039876,0.092677,-0.0028536,0.010086,0.060231,-0.0043283,-0.028383,0.0066627,-0.021463,-0.023817,-0.019509,0.085314,0.053422,0.057693,0.011535,-0.073469,-0.020767,0.006237,-0.040492,0.019066,0.029657
0.15387,0.090145,-0.067708,0.082116,0.11485,-0.050568,-0.027146,-0.0049196,0.042454,-0.085489,-0.0097202,0.014089,0.17054,0.052775,0.02942,-0.035371,0.11507,0.026257,0.11442,-0.041758,0.063532,0.040329,-0.043481,-0.050352,-0.050651,0.077569
0.14915,-0.038844,-0.16854,0.11796,-0.088347,0.088692,0.21503,-0.033426,0.014417,0.012426,-0.15853,0.034972,0.087943,0.14915,-0.038844,-0.16854,0.11796,-0.088347,0.088692,0.21503,-0.033426,0.014417,0.012426,-0.15853,0.034972,0.087943
0.14564,-0.010944,0.10134,0.010147,-0.060838,-0.030766,0.060626,-0.028101,0.0058257,-0.045316,0.027604,0.088238,0.0024174,0.11574,0.085724,-0.026617,-0.010191,0.053005,-0.14824,-0.022556,0.057498,-0.034164,-0.030378,0.017345,0.065484,0.018531
0.057568,0.051317,0.082871,0.051832,0.073184,-0.061885,0.03145,0.033424,0.012921,0.022949,0.064152,0.05252,-0.038363,0.049938,-0.039881,-0.069976,0.059571,0.10109,0.0031081,0.032185,-0.031819,-0.032706,-0.063515,-0.060566,0.045538,0.0018403
0.159,0.059911,0.11203,0.0088757,0.055625,-0.055441,-0.11958,-0.01004,-0.048189,0.00091539,0.085538,0.060751,-0.05665,-0.018374,0.10819,0.054928,0.093454,0.025144,0.015272,-0.0098334,-0.018919,-0.086358,0.00827,0.081902,0.13994,-0.10443
0.12481,0.1197,0.030173,0.038819,-0.0020085,-0.022823,-0.039128,-0.028804,-0.086324,-0.0020812,0.077487,-0.060895,0.030934,-0.052713,-0.040504,0.10446,0.064893,-0.0082738,0.025798,-0.076481,-0.032612,-0.045224,0.11027,-0.049678,-0.020823,0.035498
0.16175,0.012056,0.065157,0.0031559,0.097509,-0.12208,-0.027608,-0.052283,0.0064176,-0.049387,0.013638,-0.057995,-0.19265,0.1308,0.0048069,0.084933,0.0023691,0.11659,-0.059698,-0.090616,-0.066042,-0.040953,0.038821,-0.044697,-0.044851,-0.17347
0.15917,-0.040031,0.039376,0.031988,0.079068,-0.090175,-0.020202,0.066591,-0.011808,0.012944,-0.11559,0.0038579,0.061334,0.0032915,-0.0099156,-0.037749,-0.014945,0.18357,-0.0745,0.062341,0.0099765,0.033635,-0.07633,-0.05089,-0.091533,-0.043788
0.21453,0.026042,0.083636,0.0020082,0.023107,0.013645,-0.08562,0.089462,0.021133,-0.0030789,0.0029767,-0.12081,0.078663,0.14077,0.046629,0.040079,0.029334,0.022134,0.042156,-0.13896,0.087057,0.049402,0.012834,-0.0034341,-0.10409,0.029039
-0.10182,0.057337,-0.01662,-0.051676,0.057066,0.11709,-0.0036589,0.040816,-0.024968,-0.056839,0.0164,-0.075582,0.16202,-0.0031486,0.07055,-0.069316,0.044414,0.10466,-0.017855,0.043873,-0.020508,-0.065059,0.0091736,-0.017896,-0.059911,0.047626
-0.064342,-0.0050624,0.041473,0.086967,-0.030443,0.0016963,0.028139,0.00032582,0.060344,0.128,0.070098,0.094062,0.14471,0.032703,0.056181,-0.0011372,0.080722,0.10337,-0.059709,0.092942,0.013443,0.11864,-0.0067906,-0.034819,0.016599,0.037439
0.095359,-0.025478,0.076172,0.10822,-0.0016581,0.019749,0.023164,0.014641,-0.015618,-0.02681,-0.13188,0.022924,0.05866,0.0036544,0.097224,-0.020191,-0.042152,-0.038219,-0.010717,-0.044095,0.063445,0.095557,0.097501,0.031081,-0.081454,-0.055108
0.09978,0.033449,0.036565,0.10333,0.032895,-0.086993,-0.018045,-0.0071581,0.0468,-0.04095,0.023837,0.055805,0.012048,0.018573,-0.030538,7.4974e-05,-0.023321,0.078417,0.0030049,-0.020648,0.16445,0.086016,0.060587,-0.021253,0.03861,-0.054188
0.19046,0.065918,0.050403,-0.074273,-0.041153,-0.10219,-0.018894,0.14311,-0.014536,0.035796,0.072768,-0.074962,0.067915,0.04324,0.0079201,-0.0045423,0.045589,0.0087831,0.080948,-0.0081142,-0.061816,0.0085158,0.071199,-0.0089181,-0.003677,0.015598
0.067694,0.045793,-0.033257,-0.019439,0.015431,0.15537,-0.0090924,-0.040075,0.065498,-0.0022969,0.042814,-0.04569,-0.10535,0.033404,0.020602,0.011566,0.006461,-0.060894,-0.048167,-0.0072259,0.042904,-0.11051,0.072949,0.066316,-0.17542,-0.03073
0.074968,0.047707,0.072271,0.0067501,-0.098948,0.046164,-0.01027,-0.029463,0.14379,-0.013689,0.10246,-0.042088,0.011125,0.044183,-0.034694,0.027931,-0.018665,0.08527,0.079917,-0.0099019,-0.053967,-0.032141,0.17222,-0.1149,0.062912,-0.045749
0.063886,0.022201,0.011953,-0.092109,0.070942,-0.023556,0.088842,0.10772,0.01344,0.13078,-0.11212,0.014075,0.10489,0.021204,-0.005611,0.00083489,0.029874,0.081187,-0.024458,0.080795,0.010683,0.094846,0.0070839,0.035827,0.06645,-0.012094
0.094688,0.0011355,0.051671,-0.12903,-0.0017608,-0.14063,-0.045854,-0.047482,0.077374,0.090918,-0.028862,0.028747,0.035502,0.044713,0.026473,-0.0016666,0.022316,0.032863,0.01892,-0.24126,-0.020568,0.019597,-0.12713,0.11371,0.06077,-0.043004
0.12161,0.069223,-0.010891,0.13002,-0.065283,0.051464,-0.13191,0.0030366,0.048128,-0.0046295,0.03677,-0.070303,0.12154,0.10223,0.10439,0.023328,0.014129,0.057823,0.083817,-0.0793,-0.13626,-0.0093616,0.041376,0.062156,-0.041624,0.081005
0.089068,0.0067499,0.11392,0.07511,0.034669,-0.14733,-0.044727,-0.02205,0.037242,-0.06078,0.010954,0.01187,0.0368,0.0057513,0.076165,0.020448,0.051245,0.10907,0.014103,-0.048249,-0.018929,-0.065017,-0.061522,-0.11195,-0.0024988,-0.069314
-0.10759,0.068437,-0.07988,-0.058704,-0.014878,-0.031877,0.076725,-0.046414,-0.030409,-0.016113,-0.024484,0.0062454,0.0041128,0.020811,-0.0081948,-0.025011,-0.08744,-0.012265,0.040235,-0.063643,0.065161,-0.016261,-6.9714e-05,-0.043611,-0.00087695,-0.15689
0.14316,-0.12964,-0.002506,-0.020746,0.01035,0.060373,-0.046251,0.0029945,-0.012557,-0.0034311,0.020034,0.15575,-0.069028,0.090441,-0.0029897,-0.11116,-0.081736,-0.033531,-0.077402,-0.024789,0.013329,-0.0072308,-0.022094,0.030368,-0.090573,0.027526
0.076973,0.032089,0.021494,-5.9638e-05,0.015911,0.018885,0.047831,-0.04805,-0.11318,0.018384,0.038556,-0.037883,0.019447,0.0033482,0.058693,-0.0067741,-0.0081257,0.06182,-0.040397,0.13244,-0.052483,0.071533,0.0070879,-0.063901,-0.047601,-0.07466
0.14389,-0.0075145,-0.043104,0.048015,0.08538,-0.048871,-0.15772,0.013338,0.0090309,-0.0082407,0.064621,-0.044019,0.0004412,-0.051901,0.024037,-0.067748,-0.071319,-0.0025027,-0.040731,-0.052683,0.031629,0.083791,0.063334,-0.07821,-0.049802,-0.027564
0.07848,-0.0078524,0.1076,0.093094,-0.094067,-0.038277,-0.0051163,-0.046312,0.075112,0.13411,0.019612,0.084636,0.064658,0.03446,-0.028703,0.089515,0.098087,-0.088111,0.079649,-0.040604,-0.09643,0.070015,0.099237,0.15301,-0.01667,0.070571
0.086881,-0.053824,0.019633,0.092596,0.034796,0.039115,0.0039044,-0.028878,-0.026553,0.035072,0.087056,-0.0082644,-0.042853,-0.082374,0.066215,0.0010064,-0.028996,0.10529,-0.021864,-0.023616,0.022161,0.09394,-0.0055825,-0.026877,0.077804,-0.081259
0.098998,-0.013269,-0.054016,-0.047303,-0.037078,-0.075885,-0.023429,-0.060309,0.012926,-0.031994,-0.044413,-0.088008,-0.01898,0.052902,0.07087,0.023111,0.069283,-0.088654,-0.072025,-0.019522,-0.054672,-0.06726,0.090925,0.018686,-0.10313,-0.073372
-0.10512,0.051766,-0.006316,0.046413,-0.050259,0.05481,-0.04252,-0.032467,-0.029544,-0.12954,0.015544,0.072445,0.081361,-0.0037594,0.018813,-0.090029,0.050216,0.065151,-0.072368,-0.13643,-0.03191,-0.053969,-0.12745,0.052718,0.097906,0.14702
0.25117,0.082633,-0.032119,0.087565,0.035891,0.017297,-0.010357,0.045562,0.044348,-0.12509,-0.0065833,-0.027321,-0.17477,0.045183,0.12333,0.092372,-0.081163,-0.11325,0.031178,-0.055236,0.15319,0.0077158,0.024049,-0.04545,0.019389,-0.03369
0.1208,0.095681,-0.012447,-0.013141,-0.072961,0.015958,-0.0011389,0.00035356,-0.00032422,0.01915,0.013996,-0.080087,-0.041156,-0.043884,0.055042,-0.04794,-0.072622,0.016316,0.040038,-0.075343,-0.069325,-0.080672,0.11017,-0.047037,-0.021694,-0.036602
0.059812,0.044479,-0.0027194,0.17658,0.011149,-0.073497,-0.086028,-0.025907,-0.034224,-0.11411,-0.017385,-0.010169,0.033872,0.038198,0.073318,0.053628,0.055272,0.03643,0.065064,-0.038042,-0.075824,0.050104,-0.086368,-0.11574,-0.02736,0.03205
0.16077,-0.05313,0.060547,-0.14053,0.027715,0.051364,-0.016192,0.069109,0.030991,0.041573,-0.056811,-0.0075745,-0.023041,0.071073,-0.031895,0.095028,-0.028381,0.049883,0.015455,0.0025517,0.092691,0.039761,0.079228,0.17141,-0.094061,-0.03184
0.19141,0.062202,-0.090828,0.024217,0.093158,-0.011692,-0.020185,-0.016642,-0.037336,-0.027151,0.057023,-0.054248,0.030585,0.031229,-0.067732,0.05368,-0.051308,0.088987,-0.022474,0.055435,-0.030383,0.011408,-0.011112,0.031179,0.037498,-0.0024584
0.1608,-0.072012,-0.0010432,-0.010166,0.013708,-0.044951,0.13348,-0.013927,-0.071112,-0.035146,0.0014575,0.046438,-0.053049,-0.040932,-0.023123,0.017879,0.01755,0.13061,-0.045443,-0.036779,-0.021278,0.044411,0.053368,0.12845,-0.039535,0.0098423
0.11388,-0.049326,0.094021,0.0091918,0.01127,-0.10055,-0.064647,-0.028428,-0.06076,0.0050513,-0.023214,0.0047988,-0.075401,0.013581,0.039809,-0.035624,0.052999,-0.044153,-0.054476,-0.033159,-0.024575,0.048631,0.015724,0.036572,-0.040061,-0.047589
0.15522,0.10566,0.036685,-0.02278,0.069473,-0.0012875,0.015524,-0.085013,-0.024267,0.057729,0.054297,0.11082,-0.015373,0.029812,0.018471,-0.11316,0.011316,-0.017268,0.069396,0.028211,0.070376,-0.054363,-0.038412,-0.00038164,0.1456,0.07139
0.090524,-0.016814,-0.026993,-0.035876,0.099914,-0.16857,0.051955,-0.0063474,-0.070265,-0.035734,-0.065227,-0.04418,-0.033897,0.088366,-0.018357,-0.033966,-0.033463,0.10157,-0.185,0.05678,-0.0030805,-0.057623,-0.037587,-0.074235,-0.068584,-0.016654
-0.079044,0.057229,0.035812,0.0027841,-0.033684,-0.041855,-0.094546,0.0028833,0.080601,0.034328,-0.0051411,-0.012877,0.055722,0.054481,0.099458,0.017861,-0.040115,0.095824,-0.13978,-0.066774,-0.045948,0.014501,0.029712,0.029206,0.062613,0.016187
0.076642,0.061178,0.10005,0.00525,-0.066292,0.042183,0.098424,0.058953,-0.0096245,-0.10702,0.024732,-0.054093,0.025589,-0.010705,-0.096212,0.06449,-0.028468,0.11091,0.08801,-0.022556,-0.025315,0.043314,-0.018231,0.049086,-0.07351,-0.035962
0.23877,-0.055218,0.027199,0.0069779,0.0089924,-0.061155,0.1491,0.03218,-0.038111,0.015231,0.019456,-0.025187,0.0015875,0.10552,-0.014786,0.048816,0.089478,-0.050253,-0.011236,0.027742,-0.085527,-0.0054271,0.014993,0.060004,0.035608,0.060935
0.09183,-0.10719,0.0030968,-0.037229,-0.045702,0.031338,-0.032794,0.040982,-0.073831,-0.054127,0.0092414,0.077752,0.081779,0.086463,-0.099298,0.0089195,-0.041169,-0.047679,0.024479,-0.044778,0.0429,-0.035444,-0.063415,0.050261,0.029843,0.085959
-0.066316,0.048877,0.019596,0.13939,-0.098719,0.048461,0.12944,-0.018272,0.017772,0.068599,-0.080764,-0.0086407,0.084012,0.041642,0.0507,0.07581,0.029359,-0.042323,0.023179,-0.048753,0.030719,0.061814,0.086054,-0.0044631,0.044576,-0.037291
0.10857,-0.056989,0.045981,-0.0083412,-0.047844,-0.035693,-0.044737,0.064342,0.059465,0.057294,0.037532,-0.082904,0.098908,0.058721,-0.035937,0.014171,-0.022924,0.0049792,-0.039197,0.096679,-0.074087,-0.027387,0.080445,-0.045794,0.024633,0.071685
0.085153,0.040385,-0.0076275,-0.041938,-0.021676,-0.13455,-0.028192,0.095384,-0.04961,0.053279,-0.05866,-0.020266,0.060302,-0.0066464,0.0019814,-0.0065682,-0.035106,-0.077418,-0.013154,-0.0031831,-0.0062793,0.087235,0.04815,0.063369,0.0058198,-0.038122
0.16626,0.099808,-0.095474,0.023826,0.036102,-0.066564,-0.030735,-0.13809,-0.10656,-0.14182,-0.080622,0.013437,-0.032422,0.090702,0.0097798,0.18262,0.1074,-0.032088,0.010872,-0.20318,-0.15863,-0.027705,-0.1006,-0.096969,-0.0097364,-0.06374
0.094542,0.021867,0.09223,0.034057,0.020623,0.063257,-0.098018,-0.007213,0.031897,0.054701,-0.091946,0.017886,-0.020873,0.057639,0.1689,-0.0043403,0.056896,0.022019,0.02522,-0.064637,-0.021068,0.053229,0.045662,0.063505,0.021582,0.034907
0.11613,-0.018818,-0.045146,0.046348,0.046263,0.017184,-0.048033,0.040506,0.14876,0.061785,-0.046391,-0.069921,0.1543,0.044224,0.059244,0.031212,0.062188,-0.14217,-0.070806,0.096827,0.093131,0.057091,-0.024636,-0.12304,0.10821,-0.05448
0.10684,0.089464,-0.20196,0.088369,-0.031136,-0.080775,0.023632,-0.010491,0.06134,0.097618,0.09915,-0.053729,-0.067494,-0.0067959,-0.22079,0.041342,0.083632,0.026289,-0.080262,0.097893,-0.027387,0.11544,0.018157,-0.0090738,-0.08788,0.14943
0.10558,-0.048883,-0.08327,-0.040216,-0.0059724,-0.025536,-0.02427,0.018267,0.071606,0.086774,0.045855,-0.17438,-0.085296,-0.0091,0.051377,-0.069528,-0.04303,0.022065,0.028062,-0.0052831,0.029705,-0.015052,0.0010619,0.052628,0.002917,-0.13648
0.11353,0.07696,-0.079702,0.016905,-5.6586e-05,0.0047221,0.073705,0.0076877,-0.040495,-0.055015,0.062829,0.014123,-0.031257,0.1003,0.077534,-0.053812,-0.012176,0.074503,-0.068499,-0.048386,0.035955,-0.0342,-0.056007,0.048644,0.0062193,0.0014566
0.16367,0.084564,-0.045347,-0.025673,0.071453,-0.061844,0.018971,-0.070323,-0.032327,-0.034986,0.040228,0.10676,0.05207,0.15607,0.095157,-0.054417,-0.024548,0.076853,-0.048014,0.023708,-0.090602,-0.023254,-0.028897,0.030191,0.10351,0.050457
0.13875,-0.010146,-0.018267,-0.013695,0.016281,-0.014169,0.0087572,-0.043058,-0.069143,0.022788,-0.023495,0.090244,0.014268,-0.053712,0.040829,0.010272,-0.055444,-0.16012,0.02866,0.021537,0.097818,0.037509,-0.06794,0.040362,0.027104,-0.093828
0.079565,0.034374,0.061423,-0.090782,-0.090261,0.0099287,0.059326,0.0048054,0.039301,0.025116,0.017637,0.14989,0.01645,-0.059833,0.062642,-0.028462,-0.12324,-0.032278,-0.02073,0.10255,-0.065671,0.077803,0.05271,0.062293,0.14558,-0.075808
0.095416,-0.016209,-0.046941,0.039205,-0.049961,-0.065204,0.019529,-0.0011063,-0.091179,0.029668,0.060363,0.09864,0.079822,0.0069328,0.020026,-0.14706,0.033444,0.063951,0.015066,-0.00096233,-0.0027125,0.077519,-0.072562,0.054862,-0.059469,0.059069
0.20265,0.079773,-0.06638,0.016556,-0.0032761,-0.028683,0.064561,-0.074326,0.035053,0.046629,-0.027528,-0.089952,0.041566,0.073096,-0.024774,0.047741,-0.055483,0.023599,-0.030729,-0.057327,0.0060937,0.015417,0.055242,0.03936,0.035964,0.037436
-0.076389,0.091679,0.0058464,0.015835,-0.056063,0.10574,0.037485,0.13302,-0.059078,-0.019323,-0.0045355,-0.075786,-0.10448,-0.004266,0.1374,0.045195,0.099235,0.033239,0.051852,-0.1081,0.035187,-0.13448,0.0034901,-0.011884,-0.01434,-0.046723
0.087038,-0.11501,0.022529,0.041156,0.033502,-0.07266,0.08436,-0.028772,0.10402,-0.031366,-0.0050152,0.087024,0.067315,-0.037301,0.060912,0.016556,0.069486,-0.098384,0.064762,0.056407,-0.046265,0.041442,0.0045238,0.040183,0.013792,0.02319
0.15812,-0.0065427,0.00030173,-0.12348,0.037794,-0.11296,0.082624,0.064967,-0.0086817,-0.0031147,-0.046959,-0.041867,0.092833,0.056568,-0.078527,-0.088377,0.069437,-0.033761,0.0015187,-0.064023,0.0089902,0.084275,0.029911,-0.0164,-0.042498,0.035983
0.11663,0.042544,0.097096,-0.032863,0.062149,-0.045171,-0.019443,-0.15651,0.0091493,-0.028983,0.041531,0.090739,0.076198,0.03897,0.045099,0.10058,0.057259,-0.0063789,-0.045364,0.042547,-0.121,-0.088008,-0.05072,-0.0072341,-0.024377,0.081329
0.136,-0.017365,-0.0047048,0.094319,0.078568,-0.055043,0.022105,-0.026743,0.013715,-0.0082988,0.045128,-0.0006368,-0.045709,0.077541,0.040951,-0.043532,0.019151,0.058708,-0.037895,-0.00050721,0.028335,0.055855,0.074828,-0.034355,-0.01738,-0.037858
0.08032,0.028729,-0.084907,0.059613,-0.076621,0.095225,-0.021632,-0.015414,-0.092705,-0.008049,0.050725,0.00036732,0.035504,0.031841,-0.0007644,-0.075972,0.10581,0.032103,-0.0024333,-0.018615,-0.090375,-0.11969,0.053297,0.041382,-0.014771,0.036177
0.17151,-0.072777,-0.022925,0.082002,0.021828,0.027291,-0.013681,0.027815,0.013369,0.031762,-0.023716,-0.041828,0.021265,0.020002,0.037186,0.045768,0.098068,-0.0065808,0.035884,-0.085491,-0.03878,-0.04102,0.10121,0.0020845,0.048979,-0.067143
0.10709,0.041379,-0.060341,0.013384,-0.062673,0.040875,0.062195,0.067029,-0.014769,-0.044619,0.00049101,0.054225,-0.060638,-0.044963,0.099393,-0.068539,-0.12264,0.0098278,-0.062723,-0.033743,0.082874,0.073027,-0.020716,-0.065763,-0.024893,0.011399
0.15491,0.027622,-0.019076,-0.010145,-0.036885,-0.061688,-0.010737,-0.0025699,-0.027432,-0.049429,-0.11098,-0.036391,-0.0068501,-0.014997,0.007128,-0.12726,0.003022,0.13003,-0.027181,-0.019606,-0.025143,-0.12119,0.096208,-0.055445,0.01502,-0.018436
0.15673,0.04124,0.088823,0.032361,0.075363,-0.035064,-0.017061,-0.013917,-0.00097035,0.087537,-0.021056,-0.030925,-0.030604,0.0059624,0.0076875,-0.0043649,0.050862,-0.0054014,0.054313,0.11901,0.10194,-0.0070814,0.096016,-0.0032296,0.065225,-0.10107
0.20138,0.037894,0.088713,0.01971,0.019143,-0.044982,0.00070651,-0.048602,0.073793,-0.069379,-0.038461,-0.010027,0.040241,-0.019746,0.10278,-0.019417,0.033525,0.047656,-0.055187,0.025582,0.038846,-0.0002832,0.10163,-0.046663,-0.059963,-0.037355
-0.1046,0.0067442,0.088739,-0.03917,0.026431,0.040474,-0.0028519,-0.068159,0.065816,0.06446,0.070415,-0.087347,0.054203,0.0024139,-0.158,0.025391,0.059575,0.015481,-0.019106,0.035265,0.048421,-0.035121,0.019839,0.1059,-0.091526,0.069709
0.1087,0.11476,0.0082324,0.053506,0.060545,0.00053833,0.048424,-0.071387,-0.029597,0.0027008,-0.061992,-0.037901,0.01842,0.019973,0.048566,0.078777,0.10284,-0.053766,-0.0050232,0.01796,0.0011539,-0.020655,0.03559,-0.047134,0.019267,0.0010416
0.23929,0.016692,0.13284,-0.029345,-0.16707,-0.065291,-0.037357,-0.023348,0.070862,0.071643,-0.13721,-0.061806,0.0077266,0.0568,-0.0097756,0.041397,-0.13043,-0.0080976,0.086192,-0.020378,-0.080458,-0.11031,-0.0070154,0.033145,-0.076033,-0.030543
0.23669,-0.033867,-0.047059,-0.02844,-0.027728,-0.042442,0.048559,-0.059839,0.079319,-0.029924,-0.027314,-0.016828,0.029414,0.11123,0.027225,0.00086896,0.026726,-0.050815,0.022108,-0.11307,0.076236,-0.032626,0.11591,-0.015514,-0.031735,0.0081544
0.12128,0.023617,-0.0079719,-0.0085712,0.014926,0.028444,0.030198,-0.067166,0.006745,-0.11433,0.10137,0.030539,0.12316,-0.016136,0.056569,0.055527,0.091008,-0.080149,-0.030261,0.037597,-0.039784,-0.038421,0.080944,0.074087,-0.0092309,0.078411
0.11068,0.045276,0.045338,-0.023236,-0.0011339,-0.025621,0.020328,-0.068035,-0.049593,0.098562,-0.17394,-0.071147,0.055951,-0.04224,0.024438,0.022631,0.059388,0.037793,-0.017114,-0.13574,0.0011934,0.016579,-0.14598,0.023591,0.095939,-0.028547
0.21056,-0.0064583,0.0043774,0.021388,-0.016593,0.03291,0.028122,-0.060214,0.060956,0.11205,0.0026036,-0.01881,0.042823,-0.0688,0.058479,0.069864,-0.0092689,0.0039641,-0.0089999,0.045912,0.060171,0.091122,0.04684,0.010694,0.014545,0.020277
0.11866,0.13043,0.018641,-0.010785,0.038318,0.0066047,-0.064129,0.019956,-0.039283,-0.056944,-0.0090595,0.1286,0.013229,0.087352,0.0082888,0.029423,-0.024433,0.083626,0.027008,0.034755,-0.043304,-0.10827,-0.12258,-0.06251,0.107,-0.022799
0.23689,0.018181,-0.029603,0.053552,0.023894,0.043913,0.022888,-0.051005,0.11821,0.17246,0.086999,-0.033737,0.018865,0.00051837,-0.097271,0.024714,-0.016831,-0.017985,0.0047461,0.0010513,0.068984,0.014882,0.1329,-0.030497,0.046654,0.048659
-0.11606,0.036242,-0.0091507,0.03666,-0.049265,0.0076833,-0.072255,-0.049042,-0.01275,0.067874,-0.010681,-0.0024428,0.12198,-0.048955,-0.05575,0.058905,0.0093088,-0.099652,-0.029802,-0.022647,0.0080031,-0.069553,-0.043434,0.10265,0.083211,0.052739
